10643	Spanish	2002	Ash Wednesday
10644	Arabic	2001	Ashab wala business
10645	Bengali	1973	Ashani Sanket
10646	English	1979	Ashanti
10647	Spanish	2005	Ashes and Snow
10648	Japanese	2011	Ashita no Jô
10649	Japanese	2006	Ashita no kioku
10650	Japanese	2007	Ashita no watashi no tsukurikata
10651	Persian	2004	Ashk-e sarma
10652	Telugu	2006	Ashok
10653	Georgian	1988	Ashug-Karibi
10654	Japanese	2005	Ashura-jô no hitomi
10655	Spanish	1977	Asignatura pendiente
10656	Turkish	1985	Asik oldum
10657	Italian	1999	Asini
10658	English	1959	Ask Any Girl
10659	English	1919	Ask Father
10660	English	1939	Ask a Policeman
10661	Turkish	1990	Ask filmlerinin unutulmaz yonetmeni
10662	Turkish	2009	Ask geliyorum demez
10663	French	2011	Ask tesadüfleri sever
10664	Spanish	2006	Ask the Dust
10665	Turkish	2008	Ask tutulmasi
10666	Norwegian	1961	Askeladden og de gode hjelperne
10667	Danish	2003	Askepop - The Movie
10668	English	1975	Aslan Adam
10669	Turkish	1977	Aslan bacanak
10670	Arabic	2011	Asmaa
10671	Turkish	2003	Asmali konak: Hayat
10672	Hindi	2001	Asoka
10673	English	1979	Asparagus
10674	English	1993	Aspen Extreme
10675	German	1929	Asphalt
10676	French	1996	Asphalt Tango
10677	English	2001	Asphalt Zahov
10678	French	1987	Assa
10679	Portuguese	2011	Assalto ao Banco Central
10680	Portuguese	1962	Assalto ao Trem Pagador
10681	English	1937	Assassin of Youth
10682	English	2010	Assassin's Creed: Ascendance
10683	English	2011	Assassin's Creed: Embers
10684	French	1997	Assassin(s)
10685	English	1987	Assassination
10686	English	2011	Assassination Games
10687	Spanish	2002	Assassination Tango
10688	English	2008	Assassination of a High School President
10689	Italian	1982	Assassinio al cimitero etrusco
10690	Spanish	1995	Assassins
10691	French	1957	Assassins et voleurs
10692	French	1992	Assassins...
10693	English	1988	Assault of the Killer Bimbos
10694	English	1995	Assault of the Party Nerds 2: The Heavy Petting Detective
10695	English	1976	Assault on Precinct 13
10696	Serbian	2005	Assault on Precinct 13
10697	English	1966	Assault on a Queen
10698	Telugu	1991	Assembly Rowdy
10699	English	1998	Assignment Berlin
10700	German	1968	Assignment to Kill
10701	English	1952	Assignment: Paris
10702	English	2003	Assisted Living
10703	English	1989	Assists
10704	Italian	1981	Asso
10705	French	1987	Association de malfaiteurs
10706	\N	1915	Assunta Spina
10707	Romanian	1972	Asta-seara dansam in familie
10708	Russian	1990	Astenicheskiy sindrom
10709	German	1994	Asterix in America
10710	Telugu	2006	Asthram
10711	Hindi	2000	Astitva
10712	Portuguese	2010	Astral City: A Spiritual Journey
10713	English	2009	Astro Boy
10714	Spanish	2003	Astronautas
10715	Icelandic	2007	Astrópía
10716	German	2002	Astérix & Obélix: Mission Cléopâtre
10717	Portuguese	2008	Astérix aux jeux olympiques
10718	French	1986	Astérix chez les Bretons
10719	French	1968	Astérix et Cléopâtre
10720	German	1999	Astérix et Obélix contre César
10721	French	1985	Astérix et la surprise de César
10722	French	1989	Astérix et le coup du menhir
10723	French	2006	Astérix et les Vikings
10724	French	1967	Astérix le Gaulois
10725	English	2006	Asudem
10726	English	1999	Asunder
10727	English	1994	Aswang
10728	English	2005	Asylum
10729	English	2001	Asylum Days
10730	English	2009	Asylum Seekers
10731	English	1972	Asylum of Satan
10732	Bulgarian	1981	Aszparuh
10733	Spanish	2006	Así del precipicio
10734	Spanish	1995	Así en el cielo como en la tierra
10735	Spanish	2000	Así es la vida...
10736	Turkish	1982	At
10737	English	1986	At Close Range
10738	English	2000	At Dawn They Sleep
10739	English	1999	At Death's Door
10740	English	1999	At First Sight
10741	English	1955	At Gunpoint
10742	English	2009	At Home by Myself... with You
10743	\N	1944	At Land
10744	English	1975	At Long Last Love
10745	English	2011	At Night I Fly
10746	English	1991	At Play in the Fields of the Lord
10747	English	1998	At Sachem Farm
10748	English	1952	At Sword's Point
10749	English	1950	At War with the Army
10750	German	2002	At kende sandheden
10751	Danish	2001	At klappe med een hånd
10752	English	1939	At the Circus
10753	English	2008	At the Death House Door
10754	English	1976	At the Earth's Core
10755	English	2008	At the Edge of the World
10756	English	1991	At the Max
10757	Czech	1977	At zijí duchové
10758	Japanese	2002	Atama-yama
10759	Inuktitut	2001	Atanarjuat
10760	Spanish	2009	Ataque de pánico!
10761	Spanish	1999	Ataque verbal
10762	Arabic	2004	Atash
10763	\N	2006	Atash bas
10764	English	1999	Atatürk: Founder of Modern Turkey
10765	Czech	1965	Atentát
10766	Turkish	1975	Ates böcegi
10767	Telugu	2005	Athadu
10768	English	1954	Athena
10769	English	1987	Athens, Ga. - Inside/Out
10770	Hindi	2007	Athidhi
10771	\N	1894	Athlete with Wand
10772	Hindi	2010	Atithi Tum Kab Jaoge?
10773	Turkish	1984	Atla gel Saban
10774	French	1980	Atlantic City
10775	\N	1913	Atlantis
10776	French	1991	Atlantis
10777	English	1961	Atlantis, the Lost Continent
10778		2001	Atlantis: The Lost Empire
10779	English	2011	Atlas Shrugged: Part I
10780	Turkish	2011	Atlikarinca
10781	Spanish	2001	Atlético San Pancho
10782	English	2011	Atmen
10783	English	1951	Atoll K
10784	Catalan	1995	Atolladero
10785	English	1950	Atom Man vs. Superman
10786	English	1999	Atomic Tabasco
10787	French	2004	Atomik Circus - Le retour de James Bataille
10788	French	2007	Atonement
10789	Italian	1982	Ator l'invincibile
10790	Italian	1984	Ator l'invincibile 2
10791	Spanish	2003	Atraco a las 3... y media
10792	Spanish	1962	Atraco a las tres
10793	Dutch	2001	Atraksion
10794	Spanish	2010	Atrocious
10795	Swedish	1965	Att angöra en brygga
10796	Swedish	2003	Att döda ett barn
10797	Swedish	2006	Att göra en pudel
10798	Swedish	1996	Att stjäla en tjuv
10799	German	1956	Attack
10800	Mandarin	1982	Attack Force Z
10801	English	1958	Attack of the 50 Foot Woman
10802	English	1995	Attack of the 60 Foot Centerfolds
10803	English	1985	Attack of the Beast Creatures
10804	English	1957	Attack of the Crab Monsters
10805	English	1959	Attack of the Giant Leeches
10806	English	2011	Attack of the Herbals
10807	English	1978	Attack of the Killer Tomatoes!
10808	English	1958	Attack of the Puppet People
10809	\N	1900	Attack on a China Mission
10810	English	1968	Attack on the Iron Coast
10811	English	2011	Attack the Block
10812	Tamil	2004	Attagasam
10813	Greek	2010	Attenberg
10814	English	1967	Attentato ai tre grandi
10815	English	2000	Attention Shoppers
10816	French	1986	Attention bandits!
10817	French	1983	Attention une femme peut en cacher une autre!
10818	French	1978	Attention, les enfants regardent
10819	Italian	1954	Attila
10820	Italian	1982	Attila flagello di Dio
10821	English	1975	Attilas '74
10822	English	2000	Attraction
10823	Romanian	1972	Atunci i-am condamnat pe toti la moarte
10824	Russian	1977	Aty-baty, shli soldaty...
10825	Spanish	1998	Atómica
10826	Spanish	2004	Atún y chocolate
10827	English	1972	Au Pair Girls
10828	English	2011	Au Pair, Kansas
10829	French	1930	Au bonheur des dames
10830	English	1974	Au bout du fil
10831	None	2000	Au bout du monde
10832	French	1999	Au coeur du mensonge
10833	French	2005	Au delà de la haine
10834	French	2010	Au fond des bois
10835	Latin	1966	Au hasard Balthazar
10836	Hebrew	1983	Au nom de tous les miens
10837	French	1995	Au petit Marguery
10838	English	2002	Au plus près du paradis
10839	English	1987	Au revoir les enfants
10840	French	1924	Au secours!
10841	French	2004	Au secours, j'ai trente ans!
10842	French	2005	Au suivant!
10843	German	1970	Auch Zwerge haben klein angefangen
10844	Italian	1959	Audace colpo dei soliti ignoti
10845	English	2008	Audie & the Wolf
10846	English	2007	Audience of One
10847	Korean	1997	Audition
10848	English	1977	Audrey Rose
10849	Italian	2001	Auf Herz und Nieren
10850	German	2007	Auf bösem Boden
10851	German	1954	Auf der Reeperbahn nachts um halb eins
10852	German	2007	Auf der Strecke
10853	English	2007	Auf der anderen Seite
10854	German	2006	Auftauchen
10855	French	1989	Aufzeichnungen zu Kleidern und Städten
10856	German	2008	Auge in Auge - Eine deutsche Filmgeschichte
10857	English	2000	Auggie Rose
10858	Italian	1997	Auguri professore
10859	English	1996	August
10860	English	2008	August
10861	Spanish	2007	August Evening
10862	English	2007	August Rush
10863	French	1999	Augustin, roi du Kung-fu
10864	Spanish	2000	Aunque tú no lo sepas
10865	English	2005	Aunt Rose
10866	English	1992	Auntie Lee's Meat Pies
10867	English	1958	Auntie Mame
10868	Hindi	1998	Aunty No. 1
10869	Basque	2005	Aupa Etxebeste!
10870		1998	Aurora
10871		2005	Aurora Borealis
10872	English	1995	Aurora: Operation Intercept
10873	French	2005	Aurore
10874	German	2004	Aus der Tiefe des Raumes - ...mitten ins Netz!
10875	German	1977	Aus einem deutschen Leben
10876	German	2011	Auschwitz
10877	Spanish	2011	Ausente
10878	Spanish	2005	Ausentes
10879	German	2004	Ausreisser
10880	English	2004	Aussie Park Boyz
10881	German	1982	Austeria
10882	French	1960	Austerlitz
10883	English	2011	Austin High
10884	German	2002	Austin Powers in Goldmember
10885	English	1997	Austin Powers: International Man of Mystery
10886	German	1999	Austin Powers: The Spy Who Shagged Me
10887	English	1989	Australia
10888	Japanese	2008	Australia
10889	\N	2002	Australia: Land Beyond Time
10890	English	2002	Australian Rules
10891	English	1982	Author! Author!
10892	English	2007	Autism: The Musical
10893	English	2002	Auto Focus
10894	English	2004	Autobahnraser
10895	Romanian	2010	Autobiografia lui Nicolae Ceausescu
10896	English	1975	Autobiography of a Princess
10897	Tamil	2004	Autograph
10898	Bengali	2010	Autograph
10899	English	1995	Automatic
10900	English	2006	Automaton Transfusion
10901	English	2006	Automatons
10902	English	2008	Autopsy
10903	English	2003	Autopsy Room Four
10904	English	2002	Autopsy: A Love Story
10905	English	2010	Autoreiji
10906	English	1977	Autostop rosso sangue
10907	\N	1895	Autour d'une cabine
10908	\N	1896	Autruches
10909	\N	1931	Autumn Fire
10910	English	1956	Autumn Leaves
10911	English	2000	Autumn in New York
10912	French	1991	Aux yeux du monde
10913	Hindi	1997	Auzaar
10914	Turkish	2010	Av mevsimi
10915	English	2006	Available Men
10916		1978	Avalanche
10917	English	1999	Avalanche
10918	Russian	1979	Avalanche Express
10919	Yiddish	1990	Avalon
10920	Polish	2001	Avalon
10921	English	2011	Avalon
10922	Tamil	2011	Avan Ivan
10923	Turkish	1978	Avanak Apti
10924	Turkish	2008	Avanak kuzenler
10925	Hebrew	2004	Avanim
10926	French	2011	Avant l'aube
10927	French	2005	Avant qu'il ne soit trop tard
10928	French	2007	Avant que j'oublie
10929	English	1989	Avanti popolo
10930	Italian	1972	Avanti!
10931	Russian	1989	Avariya - doch menta
10932	Portuguese	2002	Avassaladoras
10933	English	2004	Avatar
10934	Spanish	2009	Avatar
10935	Persian	2000	Avaz-e ghoo
10936	Persian	2008	Avaze gonjeshk-ha
10937	Spanish	1999	Ave María
10938	French	1966	Avec la peau des autres
10939	English	1985	Avenging Angel
10940	English	2002	Avenging Angelo
10941	English	1986	Avenging Force
10942	French	1944	Aventure malgache
10943	Spanish	1950	Aventurera
10944	Italian	1978	Avere vent'anni
10945	Russian	2012	Avgust. Vosmogo
10946	English	1941	Aviation Vacation
10947	French	2006	Avida
10948	Hebrew	2006	Aviva Ahuvati
10949	French	1972	Avoir 20 ans dans les Aurès
10950	French	2006	Avril
10951	Ukrainian	2006	Avrora
10952	Turkish	2007	Avrupali
10953	Hindi	1983	Avtaar
10954	Telugu	1996	Avvai Shanmugi
10955	English	2011	Avé
10956	Hindi	1951	Awaara
10957	Japanese	2007	Awake
10958	English	2007	Awaken the Dead
10959	\N	1896	Awakening of Rip
10960	English	1990	Awakenings
10961	Hindi	2002	Awara Paagal Deewana
10962	Hindi	2007	Awarapan
10963	English	1956	Away All Boats
10964	English	2009	Away We Go
10965	English	2006	Away from Her
10966	English	2009	Awaydays
10967	Arabic	1976	Awdat al ibn al dal
10968	English	2006	Awesome; I Fuckin' Shot That!
10969	English	2004	Awful Normal
10970	English	1949	Awful Orphan
10971	Arabic	2006	Awqat faragh
10972	Hindi	1990	Awwal Number
10973	English	2012	Axed
10974	German	1962	Axel Munthe - Der Arzt von San Michele
10975	Spanish	2004	Ay Juancito
10976	English	2010	Ay Lav Yu
10977	Turkish	2009	Ayakta kal
10978	Malayalam	1998	Ayal Kadha Ezhuthukayanu
10979	Arabic	2001	Ayam El-Sadat
10980	Telugu	2009	Ayan
10981	Arabic	2008	Ayat-ayat cinta
10982	Russian	1966	Aybolit-66
10983	Turkish	2005	Ayin karanlik yüzü
10984	Tamil	2004	Ayitha Ezhuthu
10985	English	2011	Ayn Rand & the Prophecy of Atlas Shrugged
10986	English	1997	Ayn Rand: A Sense of Life
10987	Persian	1997	Ayneh
10988	Turkish	1969	Aysecik ile Ömercik
10989	Turkish	1971	Aysecik ve sihirli cüceler rüyalar ülkesinde
10990	Hindi	2001	Ayurveda: Art of Being
10991	German	1993	Az Karkheh ta Rhein
10992	Hungarian	1962	Az aranyember
10993	Hungarian	1985	Az elvarázsolt dollár
10994	Hungarian	1988	Az erdö kapitánya
10995	Czech	1963	Az prijde kocour
10996	Hungarian	1989	Az én XX. századom
10997	Hungarian	1976	Az ötödik pecsét
10998	Tamil	2004	Azagiya Theeye
10999	Tamil	2007	Azhagiya Tamizh Magan
11000	Italian	2012	Azienda
11001	Russian	2006	Aziris nuna
11002	Turkish	1999	Azize: Bir Laleli hikayesi
11003	Spanish	2006	Azuloscurocasinegro
11004	Japanese	2001	Azumanga daioh
11005	Japanese	2003	Azumi
11006	Japanese	2005	Azumi 2: Death or Love
11007	French	2006	Azur et Asmar
11008	\N	2010	Azureus Rising
11009	Spanish	1996	Azúcar amarga
11010	Portuguese	1998	Ação Entre Amigos
11011	French	2000	Aïe
11012	Spanish	2000	Año Mariano
11013	Spanish	2010	Año bisiesto
11014	Spanish	2007	Año uña
11015	Cantonese	1998	B gai waak
11016	Italian	1997	B*A*P*S
11017	Thai	2011	B+ jing taam
11018	English	2009	B-Girl
11019	Spanish	2003	B-Happy
11020	Korean	2005	B-hyeong namja chingu
11021	French	1998	B. Monkey
11022	Romanian	1971	B.D. la munte si la mare
11023	Romanian	1970	B.D. în alerta
11024	English	1948	B.F.'s Daughter
11025	English	1998	BASEketball
11026	Thai	2010	BKO: Bangkok Knockout
11027	English	1983	BMX Bandits
11028	English	1960	BUtterfield 8
11029	Mandarin	1993	Ba wang bie ji
11030	English	1988	Ba wong fa
11031	Korean	2008	Ba:Bo
11032	English	2009	Baabarr
11033	Hindi	2006	Baabul
11034	Arabic	2002	Baader
11035	Hindi	1999	Baadshah
11036	Hindi	1990	Baaghi: A Rebel for Love
11037	Cantonese	1995	Baak bin sing gwan
11038	Cantonese	1996	Baak fan baak gam gok
11039	Mandarin	2003	Baak nin hiu gap
11040	Thai	2007	Baan phii sing
11041	\N	1999	Baanoo
11042	English	2009	Baarìa
11043	Cantonese	1988	Baat seng bou hei
11044	Cantonese	1999	Baau lit ying ging
11045	Hindi	2003	Baaz: A Bird in Danger
11046	Hindi	1995	Baazi
11047	Hindi	1993	Baazigar
11048	Arabic	1958	Bab el hadid
11049	French	2004	Bab el shams
11050	Arabic	2005	Bab'Aziz
11051	Turkish	1971	Baba
11052	Telugu	2002	Baba
11053	Malayalam	2006	Baba Kalyani
11054	Italian	1973	Baba Yaga
11055	Turkish	1975	Baba bizi eversene
11056	Turkish	2005	Babam ve oglum
11057	Turkish	1977	Babanin evlatlari
11058	French	1999	Babar: King of the Elephants
11059	French	1989	Babar: The Movie
11060	Spanish	2006	Babas bilar
11061	English	1934	Babbitt
11062	English	1995	Babe
11063	English	1998	Babe: Pig in the City
11064	French	1999	Babel
11065	Spanish	2005	Babel
11066	Japanese Sign Language	2006	Babel
11067	English	2003	Baberellas
11068	English	1939	Babes in Arms
11069	English	1934	Babes in Toyland
11070	English	1961	Babes in Toyland
11071	English	1997	Babes in Toyland
11072	English	1932	Babes in the Woods
11073	English	1941	Babes on Broadway
11074	French	1959	Babette s'en va-t-en guerre
11075	French	1987	Babettes gæstebud
11076	Indonesian	2008	Babi buta yang ingin terbang
11077	\N	1991	Babica gre na jug
11078	\N	1896	Babies Quarrel
11079	Portuguese	1999	Babilônia 2000
11080	French	2008	Babine
11081	Russian	2011	Bablo
11082	Japanese	2007	Baburu e go!! Taimu mashin wa doramu-shiki
11083	Russian	2003	Babusya
11084	English	2008	Baby
11085	English	2000	Baby Bedlam
11086	French	1990	Baby Blood
11087	English	2001	Baby Blue
11088	English	1976	Baby Blue Marine
11089	English	1987	Baby Boom
11090	English	1946	Baby Bottleneck
11091	English	2001	Baby Boy
11092	English	1954	Baby Buggy Bunny
11093	English	1954	Baby Butch
11094	English	1956	Baby Doll
11095	Danish	1998	Baby Doom
11096	French	1933	Baby Face
11097	English	1957	Baby Face Nelson
11098	English	1996	Baby Face Nelson
11099	English	1999	Baby Geniuses
11100	English	1983	Baby It's You
11101	English	1968	Baby Love
11102	English	2008	Baby Mama
11103	English	1974	Baby Needs a New Pair of Shoes
11104	English	1943	Baby Puss
11105	Spanish	2011	Baby Shower
11106	English	1951	Baby Sitters Jitters
11107	English	1979	Baby Snakes
11108	English	1934	Baby Take a Bow
11109	Korean	2008	Baby and I
11110	English	1992	Baby on Board
11111	English	2009	Baby on Board
11112	Polish	2011	Baby sa jakies inne
11113	English	1965	Baby the Rain Must Fall
11114	English	1994	Baby's Day Out
11115	English	1985	Baby: Secret of the Lost Legend
11116	English	2011	Babycall
11118	English	1998	Babyface
11119	English	1981	Babylon
11120	Russian	2008	Babylon A.D.
11121	Swedish	2004	Babylonsjukan
11122	English	2008	Babysitter Wanted
11123	Slovak	2001	Babí léto
11124	English	1946	Bacall to Arms
11125	English	1997	Bach Cello Suite #4: Sarabande
11126	French	1986	Bach et bottine
11127	Persian	1997	Bacheha-Ye aseman
11128	English	1931	Bachelor Apartment
11129	English	1934	Bachelor Bait
11130	English	1962	Bachelor Flat
11131	English	1939	Bachelor Mother
11132	Japanese	1984	Bachelor Party
11133	English	1961	Bachelor in Paradise
11134	English	2003	BachelorMan
11135	English	2012	Bachelorette
11136	Hopi	2005	Bachke Rehna Re Baba
11137	English	2008	Bachna Ae Haseeno
11138	Italian	1999	Baci e abbracci
11139	Italian	2010	Baciami ancora
11140	English	1948	Back Alley Oproar
11141	English	1964	Back Door to Hell
11142	English	1981	Back Roads
11143	Spanish	2000	Back Room
11144	English	2007	Back Soon
11145	English	1990	Back Stab
11146	English	1919	Back Stage
11147	English	1932	Back Street
11148	English	1941	Back Street
11149	English	1961	Back Street
